loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.4264236390590668,0.6530112028121948,0.40654435753822327,0.6376082897186279
0.1788538098335266,0.4229111075401306,0.13879387080669403,0.37255048751831055
0.0661914274096489,0.2572769522666931,0.06174268200993538,0.24848075211048126
0.04985552653670311,0.22328351438045502,0.0584525465965271,0.24176961183547974
0.04927302151918411,0.22197526693344116,0.05901521071791649,0.24293047189712524
0.04954275116324425,0.22258201241493225,0.06031137704849243,0.24558374285697937
0.04957331344485283,0.2226506471633911,0.060033585876226425,0.24501752853393555
0.04882135987281799,0.22095556557178497,0.05733543261885643,0.2394481897354126
0.04916932061314583,0.22174155712127686,0.05989706143736839,0.24473875761032104
0.04883497580885887,0.22098636627197266,0.06025814637541771,0.24547535181045532
0.049037184566259384,0.22144341468811035,0.05735618621110916,0.2394915223121643
0.04952734336256981,0.22254739701747894,0.056926678866147995,0.23859313130378723
0.04821524769067764,0.21957971155643463,0.05705048143863678,0.23885242640972137
0.04981933534145355,0.22320245206356049,0.05784445255994797,0.24050873517990112
0.049480658024549484,0.22244247794151306,0.05829990282654762,0.24145372211933136
0.04876255989074707,0.22082246840000153,0.058679237961769104,0.24223798513412476
0.04790136218070984,0.21886380016803741,0.056933239102363586,0.23860687017440796
0.04878305271267891,0.22086885571479797,0.057054366916418076,0.23886056244373322
0.04841655120253563,0.22003760933876038,0.05743609741330147,0.23965829610824585
0.0488361231982708,0.22098895907402039,0.06104226037859917,0.24706731736660004
