loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.21573656797409058,0.46447449922561646,0.8320568203926086,0.9121714234352112
0.15534678101539612,0.39414042234420776,0.8017047643661499,0.8953796625137329
0.1396409422159195,0.37368565797805786,0.8449644446372986,0.9192193746566772
0.13138341903686523,0.3624686598777771,0.9818555116653442,0.9908862113952637
0.12895609438419342,0.3591046631336212,0.7420186400413513,0.8614050149917603
0.12998872995376587,0.36053940653800964,0.8397216200828552,0.9163634181022644
0.11874651163816452,0.34459611773490906,0.6962595582008362,0.8344218134880066
0.11880603432655334,0.344682514667511,0.7827943563461304,0.8847566246986389
0.11716017872095108,0.342286616563797,0.7072347402572632,0.8409724831581116
0.11475234478712082,0.3387511670589447,0.8156574368476868,0.903137743473053
0.1124005913734436,0.33526188135147095,0.7941792011260986,0.8911672830581665
0.11701628565788269,0.34207645058631897,0.6290969848632812,0.7931562662124634
0.11149412393569946,0.3339073359966278,0.7744210362434387,0.8800119757652283
0.11447383463382721,0.33833977580070496,0.6859915852546692,0.8282461166381836
0.10628587007522583,0.32601526379585266,0.7636970281600952,0.8738976120948792
0.10506321489810944,0.32413461804389954,0.7301064729690552,0.8544626235961914
0.10757948458194733,0.32799309492111206,0.7459319233894348,0.8636736273765564
0.10662353038787842,0.32653260231018066,0.8182150721549988,0.9045523405075073
0.10352854430675507,0.32175853848457336,0.7162491679191589,0.8463152050971985
0.10276580601930618,0.3205711543560028,0.6605846881866455,0.8127636909484863
