loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.19764742255210876,0.4445755183696747,0.6375148296356201,0.7984452843666077
0.07503441721200943,0.2739241123199463,0.721076488494873,0.849162220954895
0.047714125365018845,0.218435600399971,0.7286331057548523,0.853600025177002
0.038278814405202866,0.19564974308013916,0.7068473696708679,0.8407421708106995
0.032100312411785126,0.17916558682918549,0.7150205969810486,0.8455888628959656
0.027746347710490227,0.16657233238220215,0.7119408845901489,0.843765914440155
0.025829963386058807,0.16071701049804688,0.7121575474739075,0.8438941836357117
0.02337874099612236,0.1529010832309723,0.7152679562568665,0.8457350730895996
0.020932288840413094,0.1446799635887146,0.7079452872276306,0.8413949608802795
