loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.25801345705986023,0.5079503655433655,0.6366777420043945,0.797920823097229
0.13393665850162506,0.3659736216068268,0.6288095712661743,0.792975127696991
0.10429420322179794,0.322946161031723,0.6228466629981995,0.789206326007843
0.08428197354078293,0.2903136909008026,0.6622874140739441,0.8138104677200317
0.0754990205168724,0.2747708559036255,0.7016199231147766,0.8376274704933167
0.06995372474193573,0.2644876539707184,0.654244065284729,0.8088536262512207
0.0647878423333168,0.25453463196754456,0.704169511795044,0.8391481637954712
0.06265280395746231,0.2503054440021515,0.6921147704124451,0.8319343328475952
0.05809284374117851,0.24102456867694855,0.6504132747650146,0.806482195854187
0.056650348007678986,0.23801332712173462,0.6368887424468994,0.7980530858039856
0.05640510469675064,0.23749755322933197,0.6765583157539368,0.8225317001342773
