loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.24415481090545654,0.4941202402114868,0.1423255354166031,0.37726056575775146
0.0651373416185379,0.2552201747894287,0.08673688769340515,0.29451125860214233
0.05172376334667206,0.2274285852909088,0.08171147108078003,0.28585219383239746
0.04949973151087761,0.22248534858226776,0.07406887412071228,0.2721559703350067
0.04700448364019394,0.21680517494678497,0.0693185031414032,0.2632840871810913
0.04716988280415535,0.21718628704547882,0.06889113038778305,0.26247119903564453
0.04599051550030708,0.21445399522781372,0.06513363122940063,0.2552129030227661
0.04398040845990181,0.2097150683403015,0.0654226616024971,0.25577855110168457
0.04388880729675293,0.20949655771255493,0.0691780224442482,0.2630171477794647
0.04364583641290665,0.2089158594608307,0.06715758889913559,0.2591478228569031
0.04321800544857979,0.2078894078731537,0.06838110834360123,0.26149782538414
0.043241795152425766,0.20794661343097687,0.06296446174383163,0.250927209854126
0.04278510436415672,0.20684561133384705,0.06200025975704193,0.2489985078573227
0.042890433222055435,0.207100048661232,0.060945071280002594,0.24687056243419647
0.04225361719727516,0.20555683970451355,0.0737433210015297,0.2715572118759155
0.04312755540013313,0.20767174661159515,0.0623554065823555,0.24971064925193787
0.042054709047079086,0.20507244765758514,0.06824270635843277,0.26123306155204773
0.04325421527028084,0.20797647535800934,0.06498686224222183,0.2549252212047577
0.042049724608659744,0.20506028831005096,0.06741175055503845,0.2596377432346344
0.04253043234348297,0.2062290757894516,0.06631666421890259,0.25752022862434387
0.04288554936647415,0.20708826184272766,0.05948897451162338,0.24390362203121185
0.041146356612443924,0.20284564793109894,0.06089264154434204,0.24676434695720673
0.040525056421756744,0.20130835473537445,0.0653502568602562,0.25563696026802063
0.04158785939216614,0.2039310187101364,0.06612670421600342,0.25715112686157227
0.04071281477808952,0.20177416503429413,0.06131906434893608,0.2476268708705902
0.0415937714278698,0.20394551753997803,0.06003250181674957,0.24501530826091766
0.04042574390769005,0.20106154680252075,0.06429510563611984,0.2535648047924042
0.04012530669569969,0.2003130167722702,0.059829823672771454,0.24460135400295258
0.04208511486649513,0.20514656603336334,0.06600494682788849,0.25691428780555725
