"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"FFGBPUS","199601","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199602","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199603","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199604","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199605","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199606","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199607","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199608","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199609","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199610","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199611","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199612","561.699","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199613","561.699","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199701","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199702","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199703","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199704","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199705","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199706","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199707","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199708","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199709","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199710","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199711","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199712","564.083","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199713","564.083","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199801","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199802","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199803","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199804","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199805","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199806","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199807","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199808","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199809","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199810","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199811","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199812","563.876","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199813","563.876","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199901","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199902","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199903","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199904","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199905","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199906","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199907","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199908","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199909","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199910","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199911","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199912","572.593","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","199913","572.593","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200001","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200002","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200003","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200004","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200005","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200006","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200007","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200008","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200009","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200010","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200011","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200012","598.881","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200013","598.881","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200101","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200102","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200103","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200104","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200105","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200106","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200107","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200108","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200109","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200110","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200111","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200112","634.897","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200113","634.897","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200201","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200202","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200203","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200204","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200205","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200206","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200207","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200208","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200209","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200210","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200211","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200212","689.521","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200213","689.521","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200301","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200302","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200303","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200304","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200305","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200306","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200307","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200308","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200309","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200310","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200311","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200312","731.184","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200313","731.184","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200401","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200402","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200403","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200404","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200405","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200406","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200407","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200408","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200409","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200410","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200411","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200412","745.448","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200413","745.448","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200501","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200502","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200503","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200504","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200505","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200506","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200507","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200508","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200509","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200510","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200511","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200512","757.051","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200513","757.051","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200601","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200602","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200603","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200604","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200605","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200606","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200607","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200608","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200609","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200610","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200611","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200612","761.603","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200613","761.603","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200701","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200702","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200703","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200704","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200705","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200706","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200707","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200708","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200709","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200710","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200711","Not Available","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200712","763.996","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200713","763.996","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200801","763.116","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200802","763.382","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200803","763.238","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200804","763.169","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200805","765.995","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200806","767.295","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200807","768.746","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200808","768.918","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200809","769.415","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200810","769.955","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200811","770.118","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200812","769.945","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200813","769.945","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200901","769.924","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200902","770.316","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200903","770.221","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200904","770.489","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200905","770.205","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200906","772.288","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200907","773.24","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200908","774.877","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200909","774.907","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200910","773.065","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200911","774.29","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200912","773.937","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","200913","773.937","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201001","772.841","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201002","773.474","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201003","774.288","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201004","775.036","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201005","776.579","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201006","778.398","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201007","779.24","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201008","780.057","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201009","781.181","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201010","781.172","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201011","780.53","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201012","780.26","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201013","780.26","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201101","779.152","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201102","778.313","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201103","779.073","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201104","780.001","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201105","782.243","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201106","784.974","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201107","786.561","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201108","786.67","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201109","786.084","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201110","785.538","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201111","786.455","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201112","786.247","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201113","786.247","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201201","768.69","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201202","769.29","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201203","769.511","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201204","771.274","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201205","771.543","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201206","773.659","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201207","774.577","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201208","774.872","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201209","774.878","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201210","776.062","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201211","777.343","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201212","781.158","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201213","781.158","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201301","777.791","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201302","777.293","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201303","776.955","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201304","778.623","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201305","780.107","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201306","779.643","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201307","779.018","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201308","780.114","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201309","778.928","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201310","776.516","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201311","775.578","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201312","774.327","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201313","774.327","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201401","774.025","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201402","772.877","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201403","772.767","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201404","773.888","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201405","774.295","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201406","773.162","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201407","772.961","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201408","774.818","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201409","774.885","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201410","774.706","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201411","774.527","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201412","774.294","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201413","774.294","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201501","772.471","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201502","772.209","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201503","771.905","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201504","768.343","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201505","765.817","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201506","763.457","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201507","763.272","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201508","763.522","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201509","763.239","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201510","761.911","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201511","761.098","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201512","758.476","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201513","758.476","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201601","757.438","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201602","756.744","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201603","755.772","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201604","754.07","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201605","754.003","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201606","753.554","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201607","755.768","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201608","755.528","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201609","754.921","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201610","752.567","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201611","752.906","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201612","750.282","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201613","750.282","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201701","748.456","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201702","748.599","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201703","748.34","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201704","749.358","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201705","749.388","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201706","748.65","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201707","749.555","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201708","749.552","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201709","749.373","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201710","748.992","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201711","748.794","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201712","748.241","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201713","748.241","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201801","745.699","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201802","743.865","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201803","743.036","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201804","746.595","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201805","748.43","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201806","745.78","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201807","747.11","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
"FFGBPUS","201808","748.145","4","Fossil Fuels, Net Summer Capacity","Million Kilowatts"
