loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.12357784807682037,0.3515363037586212,0.23200605809688568,0.4816700518131256
0.02387462742626667,0.15451417863368988,0.21074016392230988,0.45906445384025574
0.018178531900048256,0.13482777774333954,0.209892138838768,0.45813989639282227
0.014927216805517673,0.12217699736356735,0.20889396965503693,0.4570491313934326
0.012886177748441696,0.11351729929447174,0.21429266035556793,0.4629175662994385
0.012552158907055855,0.11203639954328537,0.2172376811504364,0.46608757972717285
0.010513577610254288,0.10253573954105377,0.21650590002536774,0.4653019607067108
0.008982865139842033,0.09477798640727997,0.21408230066299438,0.46269023418426514
0.009455918334424496,0.09724155068397522,0.21971982717514038,0.4687427282333374
0.008545591495931149,0.09244238585233688,0.22335770726203918,0.4726073443889618
0.009043989703059196,0.09509985893964767,0.22270292043685913,0.4719141125679016
0.007712192367762327,0.08781909197568893,0.222965806722641,0.47219252586364746
