loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.2599213123321533,0.5098247528076172,0.10684189945459366,0.3268668055534363
0.2064155787229538,0.45432984828948975,0.1037827581167221,0.32215332984924316
0.182134211063385,0.4267718493938446,0.09984417259693146,0.31598135828971863
0.17402197420597076,0.4171593487262726,0.10339107364416122,0.321544885635376
0.16350896656513214,0.40436238050460815,0.10617847740650177,0.32585039734840393
0.15623442828655243,0.39526498317718506,0.1041245087981224,0.32268333435058594
0.15248188376426697,0.3904893398284912,0.10988591611385345,0.3314904570579529
0.1514735221862793,0.3891960382461548,0.09815540164709091,0.31329765915870667
0.1504199206829071,0.387840211391449,0.10307569801807404,0.32105404138565063
0.1482096016407013,0.3849799633026123,0.09997368603944778,0.31618618965148926
0.1429261416196823,0.37805575132369995,0.09486564993858337,0.30800268054008484
0.1453378051519394,0.3812319338321686,0.09035253524780273,0.3005869686603546
0.1419239640235901,0.3767281472682953,0.08955343812704086,0.29925480484962463
0.14237987995147705,0.3773327171802521,0.0950043573975563,0.3082277476787567
0.1410888135433197,0.3756179213523865,0.08643964678049088,0.29400622844696045
0.1455014944076538,0.38144659996032715,0.09014531970024109,0.3002420663833618
0.137506365776062,0.370818555355072,0.09060201793909073,0.30100172758102417
0.14049406349658966,0.3748253583908081,0.08658253401517868,0.2942490875720978
0.14101076126098633,0.3755140006542206,0.09049098938703537,0.30081722140312195
0.13945937156677246,0.37344276905059814,0.09019381552934647,0.30032283067703247
0.13564208149909973,0.36829614639282227,0.09394435584545135,0.30650344491004944
0.14165830612182617,0.3763752281665802,0.09328406304121017,0.30542439222335815
0.1356017291545868,0.36824142932891846,0.09011854976415634,0.3001974821090698
