loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.22529546916484833,0.47465306520462036,0.07130560278892517,0.26703110337257385
0.0556805357336998,0.2359672337770462,0.04552646353840828,0.21336930990219116
0.038194093853235245,0.1954331248998642,0.040973640978336334,0.2024194747209549
0.030817469581961632,0.17554904520511627,0.03939437121152878,0.19848015904426575
0.022509237751364708,0.15003077685832977,0.0314830020070076,0.177434504032135
0.022893071174621582,0.15130454301834106,0.029564565047621727,0.17194348573684692
0.018145190551877022,0.1347040981054306,0.04035050794482231,0.20087434351444244
0.017506832256913185,0.13231341540813446,0.03684409335255623,0.19194814562797546
0.01746406964957714,0.13215169310569763,0.03547428920865059,0.18834619224071503
0.013633856549859047,0.11676410585641861,0.03531724587082863,0.18792884051799774
0.014380875043570995,0.1199202761054039,0.031255047768354416,0.1767909675836563
0.011841705068945885,0.10881958901882172,0.035650502890348434,0.18881340324878693
0.01514537911862135,0.12306654453277588,0.037109069526195526,0.1926371306180954
0.011547424830496311,0.10745895653963089,0.028716757893562317,0.16946019232273102
0.01064939983189106,0.1031959280371666,0.03123851865530014,0.17674420773983002
0.010921193286776543,0.1045045256614685,0.032541293650865555,0.1803920418024063
0.010567001067101955,0.10279590636491776,0.05582296848297119,0.23626884818077087
0.025023724883794785,0.15818890929222107,0.03328672796487808,0.18244650959968567
0.009915398433804512,0.09957608580589294,0.030846714973449707,0.1756323277950287
0.008299563080072403,0.09110193699598312,0.036664217710494995,0.19147904217243195
0.014985411427915096,0.12241491675376892,0.03549395874142647,0.18839840590953827
0.008184106089174747,0.09046605974435806,0.03014228492975235,0.17361533641815186
