loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.11205299198627472,0.33474329113960266,0.016070103272795677,0.12676791846752167
0.03540804237127304,0.18817022442817688,0.01192028634250164,0.10918007045984268
0.030683204531669617,0.17516623437404633,0.013744035735726357,0.1172349601984024
0.02813594602048397,0.16773773729801178,0.010412736795842648,0.10204281657934189
0.025928810238838196,0.16102424263954163,0.010822992771863937,0.10403361171483994
0.024472109973430634,0.15643566846847534,0.00975796114653349,0.09878239035606384
0.023736460134387016,0.15406642854213715,0.010505140759050846,0.10249458998441696
0.02203138917684555,0.1484297513961792,0.009866309352219105,0.09932928532361984
0.02069927379488945,0.14387241005897522,0.011943590827286243,0.10928672552108765
0.02023239992558956,0.14224065840244293,0.011249366216361523,0.10606302320957184
0.019655976444482803,0.14019978046417236,0.010269112884998322,0.10133662819862366
0.019406966865062714,0.139308899641037,0.011564166285097599,0.10753680020570755
0.019102126359939575,0.1382104456424713,0.010423185303807259,0.10209399461746216
0.018096374347805977,0.13452278077602386,0.01152219157665968,0.107341468334198
