loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.1724136471748352,0.41522717475891113,0.033476345241069794,0.18296542763710022
0.043767426162958145,0.20920661091804504,0.019322339445352554,0.13900481164455414
0.042547278106212616,0.2062699794769287,0.014993940480053425,0.12244974076747894
0.03787749260663986,0.19462139904499054,0.014377746731042862,0.11990725249052048
0.036132924258708954,0.1900867074728012,0.017075523734092712,0.130673348903656
0.03496289625763893,0.18698371946811676,0.01718507707118988,0.1310918629169464
0.03522121161222458,0.18767304718494415,0.015677975490689278,0.1252117156982422
0.03357170522212982,0.1832258254289627,0.01165427453815937,0.1079549640417099
0.03443305939435959,0.18556150794029236,0.012005096301436424,0.10956777632236481
0.03267862647771835,0.18077240884304047,0.01665527932345867,0.12905533611774445
0.032715920358896255,0.18087539076805115,0.014181844890117645,0.11908753216266632
0.033711422234773636,0.18360671401023865,0.010418386198580265,0.10207048803567886
0.03159504383802414,0.17774993181228638,0.013537469319999218,0.11635062843561172
0.031926706433296204,0.1786803901195526,0.015517596155405045,0.12456963956356049
0.031683530658483505,0.17799870669841766,0.010958809405565262,0.10468433797359467
0.03201988339424133,0.17894093692302704,0.011407040990889072,0.10680375248193741
0.03133808821439743,0.17702564597129822,0.012637398205697536,0.11241618543863297
0.03214558586478233,0.17929184436798096,0.013421181589365005,0.11584983766078949
0.03112531267106533,0.17642366886138916,0.011831250973045826,0.10877154767513275
0.030017098411917686,0.17325447499752045,0.01650777831673622,0.1284826099872589
