loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.6664162278175354,0.8163431882858276,0.09265493601560593,0.3043927252292633
0.11753030866384506,0.3428269326686859,0.04407741129398346,0.20994621515274048
0.07203734666109085,0.2683977484703064,0.029449649155139923,0.17160899937152863
0.056965313851833344,0.2386740744113922,0.02180977165699005,0.1476813107728958
0.049344804137945175,0.22213689982891083,0.019652610644698143,0.14018777012825012
0.045708123594522476,0.21379458904266357,0.019012466073036194,0.1378857046365738
0.04270000755786896,0.20663979649543762,0.020064102485775948,0.1416478157043457
0.041216641664505005,0.20301881432533264,0.013231130316853523,0.11502665281295776
0.04027814790606499,0.20069415867328644,0.01316822599619627,0.1147528886795044
0.03909499570727348,0.19772455096244812,0.012182609178125858,0.11037486046552658
0.0386880524456501,0.19669277966022491,0.01396246813237667,0.11816288530826569
0.03967316076159477,0.1991812288761139,0.01755286008119583,0.1324872076511383
0.038511838763952255,0.19624432921409607,0.011424753814935684,0.10688664019107819
0.038413580507040024,0.1959938257932663,0.017276836559176445,0.1314413845539093
0.038857124745845795,0.19712211191654205,0.01124110259115696,0.10602406412363052
0.038916345685720444,0.19727225601673126,0.011597347445786,0.10769098252058029
0.03868997097015381,0.1966976672410965,0.012752610258758068,0.11292745918035507
0.037718381732702255,0.19421221315860748,0.011979365721344948,0.10945028811693192
0.039122406393289566,0.1977938413619995,0.012343956157565117,0.111103355884552
0.03927905485033989,0.19818943738937378,0.010914874263107777,0.104474276304245
0.03856075927615166,0.19636893272399902,0.016240110620856285,0.12743669748306274
0.03940450772643089,0.1985056847333908,0.011911401525139809,0.10913936793804169
0.03789134323596954,0.19465698301792145,0.014979463070631027,0.12239062041044235
0.03878490626811981,0.19693884253501892,0.014645573683083057,0.1210189014673233
0.03831396624445915,0.1957395374774933,0.017550086602568626,0.13247674703598022
0.03798159211874008,0.1948886662721634,0.011660716496407986,0.10798479616641998
0.03928908705711365,0.19821475446224213,0.012368673458695412,0.1112145408987999
0.038591671735048294,0.19644762575626373,0.0145832858979702,0.12076127529144287
