loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.09393488615751266,0.3064880669116974,0.02263997122645378,0.15046584606170654
0.03180209547281265,0.1783314198255539,0.015817230567336082,0.1257665753364563
0.025997208431363106,0.1612364649772644,0.014949552714824677,0.12226835638284683
0.022811049595475197,0.15103326737880707,0.02279619127511978,0.15098407864570618
0.02062808722257614,0.14362481236457825,0.012832832522690296,0.11328209191560745
0.018626518547534943,0.136478990316391,0.014373458921909332,0.11988936364650726
0.017247043550014496,0.13132800161838531,0.014243843033909798,0.11934756487607956
0.016022417694330215,0.12657970190048218,0.014034954831004143,0.11846921592950821
0.01529262401163578,0.12366337329149246,0.01437950786203146,0.11991458386182785
0.01427588239312172,0.11948170512914658,0.016124114394187927,0.1269807666540146
0.013419040478765965,0.11584057658910751,0.01393678318709135,0.11805414408445358
0.012731251306831837,0.11283285915851593,0.015990780666470528,0.1264546662569046
0.012200746685266495,0.11045698821544647,0.014390016905963421,0.11995839327573776
