loss,root_mean_squared_error,val_loss,val_root_mean_squared_error
0.08019933104515076,0.2831948697566986,0.015926724299788475,0.12620112299919128
0.021053915843367577,0.1450996845960617,0.014095157384872437,0.11872303485870361
0.01540531124919653,0.12411811202764511,0.013186161406338215,0.11483101546764374
0.012283268384635448,0.1108299195766449,0.013577288947999477,0.11652163416147232
0.009717967361211777,0.0985797643661499,0.015602207742631435,0.12490881234407425
0.008656607009470463,0.09304089099168777,0.013891724869608879,0.11786316335201263
0.007883017882704735,0.08878634870052338,0.015003867447376251,0.12249027192592621
0.00805538147687912,0.08975178003311157,0.01530540268868208,0.12371499091386795
0.006316462531685829,0.07947618514299393,0.015745973214507103,0.1254829615354538
0.006569643970578909,0.08105333149433136,0.017491057515144348,0.1322537511587143
0.006731800269335508,0.08204755187034607,0.016911828890442848,0.13004547357559204
